Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA05	20180703	14,2018-07-03 14:00:12,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA05/05_nestQA05_1_20180703_145931.avi,3598.860,14.0,Queen (32),feedsbrood,,POINT,14.401,14.401,NA,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,22.578,30.952,8.374,,
for	QA05	20180711	15,2018-07-11 15:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA05/05_forQA05_1_20180711_155954.avi,2520.080,25.0,Queen (32),nectarforaging,,STATE,33.802,319.375,285.573,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,51.127,78.751,27.624,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),feedsbrood,,POINT,63.002,63.002,NA,,
nest	QA05	20180704	16,2018-07-04 16:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA05/05_nestQA05_1_20180704_160037.avi,3590.430,14.0,Queen (32),feedsbrood,,POINT,106.902,106.902,NA,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),feedsbrood,,POINT,129.888,129.888,NA,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,139.578,309.327,169.749,,
for	QA05	20180705	17,2018-07-05 17:00:59,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA05/05_forQA05_1_20180705_170110.avi,3599.320,25.0,Queen (32),nectarforaging,,STATE,192.204,229.657,37.453,,
for	QA05	20180705	17,2018-07-05 17:00:59,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA05/05_forQA05_1_20180705_170110.avi,3599.320,25.0,Queen (32),other,,STATE,199.004,261.532,62.528,,
nest	QA05	20180704	16,2018-07-04 16:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA05/05_nestQA05_1_20180704_160037.avi,3590.430,14.0,Queen (32),feedsbrood,,POINT,207.254,207.254,NA,,
nest	QA05	20180703	18,2018-07-03 18:00:39,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA05/05_nestQA05_1_20180703_185953.avi,3593.070,14.0,Queen (32),feedsbrood,,POINT,289.805,289.805,NA,,
for	QA05	20180705	17,2018-07-05 17:00:59,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA05/05_forQA05_1_20180705_170110.avi,3599.320,25.0,Queen (32),nectarforaging,,STATE,313.550,313.551,0.001,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,330.593,404.524,73.931,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,427.322,432.071,4.749,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,475.768,522.721,46.953,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,572.978,622.259,49.281,,
