Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QF10	20180815	19,2018-08-15 19:00:40,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180815_193509.avi,3596.000,25.0,Worker 1 (71),fillshoneypot,,,POINT,21.451,21.451,NA,,
for	QF10	20180815	23,2018-08-15 23:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180815_233549.avi,3602.080,25.0,No focal subject,nectarforaging,,,STATE,27.940,112.566,84.626,,
for	QF10	20180815	19,2018-08-15 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180815_193542.avi,3598.760,25.0,Worker 1 (71),nectarforaging,,,STATE,67.154,248.679,181.525,,
for	QF10	20180821	16,2018-08-21 16:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180821_164823.avi,3554.520,25.0,Unknown,nectarforaging,,,STATE,87.301,223.087,135.786,,
for	QF10	20180821	23,2018-08-21 23:00:25,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF10/05_forQF10_1_20180821_234837.avi,3600.720,25.0,Unknown,nectarforaging,,,STATE,174.862,298.631,123.769,,
for	QF10	20180821	8,2018-08-21 08:00:37,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF10/05_forQF10_1_20180821_084759.avi,2847.000,25.0,Unknown,nectarforaging,,,STATE,249.250,346.501,97.251,,
nest	QF10	20180816	8,2019-02-25 12:26:20,/Volumes/GoogleDrive/My Drive/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_083559.avi,3599.000,25.0,Worker 3 (90),fillshoneypot,,,POINT,257.052,257.052,NA,,
nest	QF10	20180815	19,2018-08-15 19:00:40,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180815_193509.avi,3596.000,25.0,Worker 1 (71),fillshoneypot,,,POINT,298.650,298.650,NA,,
for	QF10	20180816	6,2018-08-16 06:00:15,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180816_063617.avi,3595.880,25.0,Worker 1 (71),nectarforaging,,,STATE,376.226,494.528,118.302,,
for	QF10	20180815	19,2018-08-15 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180815_193542.avi,3598.760,25.0,Worker 1 (71),nectarforaging,,,STATE,513.455,656.978,143.523,,
for	QF10	20180816	6,2018-08-16 06:00:15,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180816_063617.avi,3595.880,25.0,Worker 1 (71),nectarforaging,,,STATE,582.827,702.501,119.674,,
for	QF10	20180815	19,2018-08-15 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180815_193542.avi,3598.760,25.0,Worker 1 (71),nectarforaging,,,STATE,754.779,873.578,118.799,,
for	QF10	20180815	19,2018-08-15 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180815_193542.avi,3598.760,25.0,Worker 1 (71),nectarforaging,,,STATE,1049.953,1191.106,141.153,,
